Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Daytime,Wind_Chill(F)_Missing,End_Lng_Missing,End_Lat_Missing,Temperature(F)_Missing,Humidity(%)_Missing,Pressure(in)_Missing,Visibility(mi)_Missing,Wind_Direction_Missing,Wind_Speed(mph)_Missing,Precipitation(in)_Missing
3,1469750635,1469752435,37.600788,-122.062263,-9999.0,-9999.0,0.0,1469753640,59.0,-9999.0,75.0,29.89,10.0,315.0,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1469751106,1469753806,38.116249,-121.173485,-9999.0,-9999.0,0.0,1469753700,73.0,-9999.0,51.0,29.78,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1
3,1469752756,1469754556,37.99185900000001,-122.307922,-9999.0,-9999.0,0.0,1469753580,64.9,-9999.0,65.0,29.78,10.0,337.5,8.1,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469752806,1469754606,38.042713,-122.241486,-9999.0,-9999.0,0.0,1469753580,64.9,-9999.0,65.0,29.78,10.0,337.5,8.1,-9999.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469753620,1469755420,37.994785,-122.291237,-9999.0,-9999.0,0.0,1469753580,64.9,-9999.0,65.0,29.78,10.0,337.5,8.1,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469756251,1469759851,37.70433,-122.472,-9999.0,-9999.0,0.0,1469757360,54.0,-9999.0,90.0,29.86,10.0,292.5,13.8,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469755642,1469759242,37.825237,-122.305832,-9999.0,-9999.0,0.0,1469757180,57.0,-9999.0,89.0,29.86,10.0,337.5,5.8,-9999.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469756144,1469758844,37.507126,-121.967361,-9999.0,-9999.0,0.0,1469778420,60.8,-9999.0,88.0,29.88,8.0,315.0,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1469757451,1469761051,37.373634,-121.927773,-9999.0,-9999.0,0.0,1469757180,63.0,-9999.0,81.0,29.85,10.0,292.5,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469757004,1469760604,38.472912,-121.823708,-9999.0,-9999.0,0.0,1469757300,66.2,-9999.0,60.0,29.77,10.0,112.5,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1469761305,1469764905,37.753693,-122.151398,-9999.0,-9999.0,0.0,1469760780,57.0,-9999.0,93.0,29.86,10.0,292.5,10.4,-9999.0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1469768115,1469771715,37.563019,-122.2733,-9999.0,-9999.0,0.0,1469768100,57.2,-9999.0,88.0,29.86,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
3,1469768199,1469771799,38.295143,-122.034058,-9999.0,-9999.0,0.0,1469768280,60.3,-9999.0,76.0,29.77,10.0,225.0,21.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1469770364,1469773320,37.267769,-122.093895,-9999.0,-9999.0,0.0,1469771760,60.1,-9999.0,86.0,29.87,10.0,337.5,3.5,-9999.0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469770438,1469773500,37.560387,-121.909203,-9999.0,-9999.0,0.0,1469771580,64.0,-9999.0,70.0,29.82,10.0,-9999.0,5.8,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469777107,1469778907,38.287033,-121.976372,-9999.0,-9999.0,0.0,1469775480,59.4,-9999.0,81.0,29.81,10.0,225.0,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469779533,1469782233,37.448879,-122.12313799999998,-9999.0,-9999.0,0.0,1469778420,60.8,-9999.0,88.0,29.88,8.0,315.0,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469779970,1469782670,37.851349,-122.028984,-9999.0,-9999.0,0.0,1469778780,63.0,-9999.0,70.0,29.81,10.0,337.5,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469778943,1469782543,37.601013,-121.872475,-9999.0,-9999.0,0.0,1469778780,68.0,-9999.0,61.0,29.83,10.0,292.5,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469782064,1469783864,37.119289,-121.626114,-9999.0,-9999.0,0.0,1469782500,62.6,-9999.0,72.0,29.9,10.0,-9999.0,3.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469782622,1469784422,36.86084,-121.622253,-9999.0,-9999.0,0.0,1469782380,57.9,-9999.0,84.0,29.89,10.0,-9999.0,3.5,-9999.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469782673,1469784473,36.612774,-121.567062,-9999.0,-9999.0,0.0,1469782380,57.0,-9999.0,87.0,29.92,5.0,22.5,3.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469782935,1469784735,37.294685,-121.81015,-9999.0,-9999.0,0.0,1469782020,69.8,-9999.0,64.0,29.89,10.0,-9999.0,-9999.0,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
3,1469784503,1469786303,38.109577,-122.229515,-9999.0,-9999.0,0.0,1469786040,64.0,-9999.0,73.0,29.84,10.0,202.5,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469784020,1469786720,37.460377,-122.140938,-9999.0,-9999.0,0.0,1469782500,64.4,-9999.0,83.0,29.88,10.0,-9999.0,5.8,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469784125,1469786825,36.56649,-121.913055,-9999.0,-9999.0,0.0,1469784120,57.0,-9999.0,83.0,29.89,10.0,292.5,3.5,-9999.0,19,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
3,1469785714,1469787514,38.125385,-122.228943,-9999.0,-9999.0,0.0,1469786040,64.0,-9999.0,73.0,29.84,10.0,202.5,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469785892,1469787692,38.664715,-121.355934,-9999.0,-9999.0,0.0,1469786100,77.0,-9999.0,41.0,29.83,9.0,-9999.0,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469786218,1469788018,38.458523,-121.842224,-9999.0,-9999.0,0.0,1469786100,75.2,-9999.0,47.0,29.84,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
3,1469786123,1469787923,38.528286,-121.757996,-9999.0,-9999.0,0.0,1469786100,75.2,-9999.0,47.0,29.84,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
3,1469785923,1469787723,38.604038,-121.50666,-9999.0,-9999.0,0.0,1469786100,77.0,-9999.0,41.0,29.83,9.0,-9999.0,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469787683,1469789483,37.740906,-122.196472,-9999.0,-9999.0,0.0,1469785980,63.0,-9999.0,75.0,29.88,10.0,292.5,8.1,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469786855,1469789555,37.447144,-121.891083,-9999.0,-9999.0,0.0,1469785980,71.6,-9999.0,60.0,29.86,10.0,-9999.0,-9999.0,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
2,1469787091,1469788891,36.768326,-121.743042,-9999.0,-9999.0,0.0,1469786400,62.1,-9999.0,75.0,29.87,10.0,-9999.0,-9999.0,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
2,1469787259,1469789059,38.77718400000001,-121.265617,-9999.0,-9999.0,0.0,1469787300,78.8,-9999.0,39.0,29.83,9.0,-9999.0,3.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469788273,1469790073,37.448879,-122.12313799999998,-9999.0,-9999.0,0.0,1469792820,71.6,-9999.0,73.0,29.85,10.0,-9999.0,9.2,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469787895,1469789695,37.323296,-121.940796,-9999.0,-9999.0,0.0,1469789580,73.4,-9999.0,57.0,29.86,10.0,315.0,4.6,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469788381,1469790181,38.561829,-121.349236,-9999.0,-9999.0,0.0,1469789400,82.4,-9999.0,37.0,29.82,10.0,225.0,4.6,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469789636,1469791436,37.777473,-122.236794,-9999.0,-9999.0,0.0,1469789580,66.0,-9999.0,70.0,29.87,10.0,-9999.0,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469789580,1469791380,37.66637,-122.107491,-9999.0,-9999.0,0.0,1469789640,69.1,-9999.0,58.0,29.89,10.0,292.5,5.8,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
3,1469788875,1469790675,37.447144,-121.891083,-9999.0,-9999.0,0.0,1469789580,73.4,-9999.0,57.0,29.86,10.0,315.0,4.6,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469788623,1469791522,37.643864,-121.013329,-9999.0,-9999.0,0.0,1469789580,91.9,-9999.0,21.0,29.81,10.0,337.5,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469789882,1469791682,37.687485,-122.133484,-9999.0,-9999.0,0.0,1469789640,69.1,-9999.0,58.0,29.89,10.0,292.5,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469791457,1469793257,37.884136,-122.553726,-9999.0,-9999.0,0.0,1469790900,73.4,-9999.0,50.0,29.87,10.0,-9999.0,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469790121,1469793721,37.90094000000001,-122.310699,-9999.0,-9999.0,0.0,1469789580,75.0,-9999.0,48.0,29.8,10.0,315.0,9.2,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
3,1469791411,1469793211,37.353039,-122.107246,-9999.0,-9999.0,0.0,1469789760,70.0,-9999.0,65.0,29.88,10.0,-9999.0,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469791311,1469793111,37.364319,-121.90184,-9999.0,-9999.0,0.0,1469789580,73.4,-9999.0,57.0,29.86,10.0,315.0,4.6,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469791047,1469793747,36.96125,-121.550941,-9999.0,-9999.0,0.0,1469790900,78.8,-9999.0,39.0,29.87,10.0,157.5,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469791392,1469793192,37.764931,-121.410973,-9999.0,-9999.0,0.0,1469789700,90.0,-9999.0,24.0,29.81,10.0,-9999.0,4.6,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469790466,1469793186,38.650574,-121.371658,-9999.0,-9999.0,0.0,1469790900,84.2,-9999.0,33.0,29.83,9.0,112.5,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469790730,1469793626,36.848064,-120.772621,-9999.0,-9999.0,0.0,1469789580,91.9,-9999.0,27.0,29.81,10.0,225.0,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469793971,1469796671,38.272301,-122.491234,-9999.0,-9999.0,0.0,1469794500,77.0,-9999.0,47.0,29.87,10.0,292.5,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2,1469794074,1469796774,37.49681500000001,-122.234467,-9999.0,-9999.0,0.0,1469792820,66.2,-9999.0,73.0,29.87,10.0,22.5,11.5,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469794654,1469797354,37.983051,-122.316414,-9999.0,-9999.0,0.0,1469793180,78.1,-9999.0,43.0,29.79,10.0,337.5,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469794707,1469797407,37.608707,-122.068192,-9999.0,-9999.0,0.0,1469793240,73.0,-9999.0,53.0,29.88,10.0,-9999.0,8.1,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469794594,1469797294,37.532001,-122.006493,-9999.0,-9999.0,0.0,1469792820,71.6,-9999.0,73.0,29.85,10.0,-9999.0,9.2,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469795047,1469796847,37.37387800000001,-121.996094,-9999.0,-9999.0,0.0,1469793360,73.9,-9999.0,57.0,29.86,10.0,-9999.0,6.9,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
2,1469794766,1469797466,37.118393,-121.925575,-9999.0,-9999.0,0.0,1469793180,78.8,-9999.0,47.0,29.84,10.0,-9999.0,4.6,-9999.0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469795503,1469797303,37.844543,-122.298004,-9999.0,-9999.0,0.0,1469796780,71.1,-9999.0,61.0,29.85,10.0,292.5,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469795965,1469797765,37.767986,-122.220634,-9999.0,-9999.0,0.0,1469796780,71.1,-9999.0,61.0,29.85,10.0,292.5,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
3,1469796606,1469799306,37.903862,-122.312912,-9999.0,-9999.0,0.0,1469796780,87.1,-9999.0,31.0,29.77,10.0,315.0,8.1,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469796681,1469800281,36.804131,-121.783806,-9999.0,-9999.0,0.0,1469796780,71.1,-9999.0,57.0,29.87,10.0,-9999.0,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469797650,1469800350,37.690342,-122.123703,-9999.0,-9999.0,0.0,1469796840,75.9,-9999.0,46.0,29.87,10.0,292.5,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469797712,1469800412,37.443542,-122.117233,-9999.0,-9999.0,0.0,1469796420,75.2,-9999.0,61.0,29.84,10.0,-9999.0,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469798148,1469800848,36.986885,-122.034561,-9999.0,-9999.0,0.0,1469796780,71.1,-9999.0,57.0,29.87,10.0,-9999.0,10.4,-9999.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469797160,1469801660,37.317062,-121.94059,-9999.0,-9999.0,0.0,1469796780,81.0,-9999.0,47.0,29.83,10.0,-9999.0,6.9,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469798819,1469801519,37.421535,-121.93466200000002,-9999.0,-9999.0,0.0,1469800380,84.0,-9999.0,41.0,29.81,10.0,292.5,10.4,-9999.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469798208,1469800908,36.929893,-121.80576299999998,-9999.0,-9999.0,0.0,1469796780,71.1,-9999.0,57.0,29.87,10.0,-9999.0,10.4,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469798324,1469801024,36.801521,-121.665817,-9999.0,-9999.0,0.0,1469796780,68.0,-9999.0,61.0,29.89,10.0,292.5,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
3,1469798247,1469800047,38.636871,-121.494865,-9999.0,-9999.0,0.0,1469798100,93.2,-9999.0,23.0,29.8,9.0,135.0,3.5,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469800030,1469802730,37.778088,-122.401169,-9999.0,-9999.0,0.0,1469800380,71.1,-9999.0,57.0,29.84,10.0,292.5,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469802926,1469805626,37.84407,-122.297653,-9999.0,-9999.0,0.0,1469803980,73.0,-9999.0,53.0,29.82,10.0,292.5,15.0,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469802842,1469805542,37.80051,-122.279808,-9999.0,-9999.0,0.0,1469803980,73.0,-9999.0,53.0,29.82,10.0,292.5,15.0,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469802348,1469805048,37.771832,-122.223724,-9999.0,-9999.0,0.0,1469803980,73.0,-9999.0,53.0,29.82,10.0,292.5,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469801796,1469804496,38.217449,-122.136208,-9999.0,-9999.0,0.0,1469800440,79.0,-9999.0,47.0,29.79,10.0,225.0,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469802529,1469805229,37.625904,-122.128586,-9999.0,-9999.0,0.0,1469804040,77.0,-9999.0,45.0,29.84,10.0,292.5,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469802131,1469804831,37.634972,-122.086952,-9999.0,-9999.0,0.0,1469800440,77.0,-9999.0,45.0,29.85,10.0,292.5,12.7,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469802184,1469804884,37.717979,-121.701424,-9999.0,-9999.0,0.0,1469803980,100.0,-9999.0,12.0,29.76,10.0,292.5,11.5,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469802250,1469804950,36.861351,-121.58351100000002,-9999.0,-9999.0,0.0,1469802600,86.0,-9999.0,35.0,29.81,10.0,-9999.0,16.1,-9999.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469802140,1469803940,38.618534,-121.514091,-9999.0,-9999.0,0.0,1469801700,95.0,-9999.0,20.0,29.77,8.0,-9999.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469803760,1469808260,37.682415,-122.12616,-9999.0,-9999.0,0.0,1469804040,77.0,-9999.0,45.0,29.84,10.0,292.5,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469804060,1469806760,37.410831,-122.075806,-9999.0,-9999.0,0.0,1469804160,78.1,-9999.0,50.0,29.82,10.0,337.5,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2,1469803950,1469808450,38.00369600000001,-121.836273,-9999.0,-9999.0,0.0,1469803980,95.0,-9999.0,22.0,29.73,10.0,315.0,12.7,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469805526,1469810026,38.574486,-121.577393,-9999.0,-9999.0,0.0,1469803980,99.0,-9999.0,20.0,29.75,10.0,247.5,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469804183,1469806883,36.931473,-121.476517,-9999.0,-9999.0,0.0,1469803800,84.2,-9999.0,37.0,29.8,5.0,-9999.0,17.3,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469805296,1469809796,38.49612,-121.438042,-9999.0,-9999.0,0.0,1469803980,99.0,-9999.0,20.0,29.75,10.0,247.5,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2,1469806173,1469810673,38.654133,-121.382942,-9999.0,-9999.0,0.0,1469806500,100.4,-9999.0,16.0,29.74,9.0,-9999.0,3.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
2,1469805331,1469809831,38.343533,-121.335594,-9999.0,-9999.0,0.0,1469803560,100.4,-9999.0,18.0,29.75,10.0,202.5,6.9,-9999.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469805279,1469807979,38.334766,-121.331802,-9999.0,-9999.0,0.0,1469803980,99.0,-9999.0,20.0,29.75,10.0,247.5,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469803863,1469808363,37.06649,-121.219147,-9999.0,-9999.0,0.0,1469803800,84.2,-9999.0,37.0,29.8,5.0,-9999.0,17.3,-9999.0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469807227,1469811727,38.592033,-121.552322,-9999.0,-9999.0,0.0,1469807580,100.0,-9999.0,18.0,29.72,10.0,-9999.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1469808119,1469812619,38.574917,-121.550362,-9999.0,-9999.0,0.0,1469807580,100.0,-9999.0,18.0,29.72,10.0,-9999.0,6.9,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469807624,1469812124,38.703545,-121.337875,-9999.0,-9999.0,0.0,1469807700,100.4,-9999.0,15.0,29.73,8.0,225.0,5.8,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2,1469806513,1469811013,38.826462,-120.94031499999998,-9999.0,-9999.0,0.0,1469806500,98.6,-9999.0,12.0,29.93,10.0,-9999.0,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1469810081,1469814581,38.56031,-121.457298,-9999.0,-9999.0,0.0,1469811180,100.9,-9999.0,15.0,29.71,10.0,225.0,10.4,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469810208,1469814708,38.703869,-121.363655,-9999.0,-9999.0,0.0,1469810100,102.2,-9999.0,11.0,29.72,10.0,202.5,4.6,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
3,1469810421,1469814921,37.811745,-121.295486,-9999.0,-9999.0,0.0,1469811300,102.9,-9999.0,13.0,29.71,10.0,337.5,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469810235,1469814735,38.94212,-121.09697,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2,1469809642,1469814142,38.935108,-121.093307,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
3,1469812471,1469816103,37.627369,-122.081245,-9999.0,-9999.0,0.0,1469811240,75.9,-9999.0,46.0,29.82,10.0,292.5,12.7,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469812506,1469816100,38.337143,-122.016502,-9999.0,-9999.0,0.0,1469811180,106.0,-9999.0,12.0,29.71,10.0,202.5,6.9,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1469813621,1469816321,37.727127,-121.943192,-9999.0,-9999.0,0.0,1469814780,91.9,-9999.0,17.0,29.74,10.0,292.5,16.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1469814327,1469818827,38.521404,-121.768745,-9999.0,-9999.0,0.0,1469814900,100.4,-9999.0,18.0,29.7,10.0,-9999.0,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
